"voteshare","margin"
1,0.2728183
1,1
1,1
0.64641434,0.18753293
0.63284665,0.30800796
0.75374138,0.4331401
0.9054352,0.51977277
0.49182081,0.46874478
0.92752618,0.019637221
0.49182081,0.46969488
0.72227657,0.019637221
0.98500854,0.76075494
0.95182443,0.97001708
0.88809049,0.90608257
0.86932284,0.34180158
0.80893356,0.74157047
0.7904641,0.61786711
1,1
1,1
0.85017639,1
1,0.70035279
0.70563793,1
1,0.41127583
1,1
0.82004482,0.59455037
1,0.64008963
1,1
1,1
0.95051622,1
0.86885196,0.90103245
0.46447635,-0.019349843
0.44816166,-0.071047306
1,0.26777604
0.52295268,1
0.7608636,0.045905352
1,0.5217272
0.58923304,0.36885774
0.5640437,0.17846605
1,0.1280874
0.60356259,0.59654695
1,0.20712519
0.65667415,1
1,0.24269745
0.60611081,1
0.66040742,0.21222162
0.41906574,-0.19595516
0.35314611,-0.16186848
0.44466507,-0.066342473
0.43210015,-0.0039910078
0.52162218,-0.13579968
0.50252086,0.043244392
0.40986732,0.076344371
0.44051749,-0.1802654
0.48521179,-0.11896503
0.57193202,0.43104863
0.65667915,0.15970129
0.63739944,0.34395388
0.73039484,0.36021063
0.69695514,0.4688029
0.60562533,0.39391029
0.49742213,0.0027870238
0.47516835,-0.005155772
1,0.18898174
0.56288397,1
1,0.12576795
1,1
0.45945773,0.23311976
0.35033551,-0.079929918
0.33408448,-0.29932901
0.44130728,-0.034899205
0.34159428,-0.11738548
0.33019283,-0.31681144
0.43910626,-0.073045641
0.25779369,-0.11176005
0.30669102,-0.48441258
0.31612664,-0.48291567
0.53410232,-0.36774671
0.63295388,0.3243959
0.55921978,0.22010374
0.71923792,0.11843953
0.55419427,0.43847582
0.24643874,-0.06276238
0.25761035,-0.50712252
0.19556521,-0.47027895
0.32652518,-0.38825321
0.20825106,-0.33947238
0.32522875,-0.58349788
0,-0.51762688
0,-1
0,-1
0,-0.58849132
0.21773927,-1
1,0.21427286
0.52714729,0.21817195
0.94737357,0.054294616
0.54660845,0.89474714
0.65045613,0.41192666
0.56510478,0.30091226
0.64899772,0.14125463
0.93994194,0.48012948
0.46121088,0.87988389
0.40476176,-0.0452694
0.25743243,-0.43401769
0.26021454,-0.48513517
0,-0.47957096
0.55695087,0.1767422
0.4595443,0.11390176
0.56114727,0.20945358
0.52363175,0.20741001
0.65795666,0.048026353
0.56124479,0.31591332
0.6892482,0.39356577
0.61964244,0.37849638
0.75270349,0.23928487
0.7322765,0.51207495
0.76474339,0.46455303
1,0.52948678
0.79610467,0.47301117
0.58715653,0.59220934
0.50808984,0.17431304
0.60504538,0.20387337
0.28318965,-0.27145308
0.31957915,-0.43362069
0.28196833,-0.36084172
0,-1
0.42964184,-0.047175795
0.44282323,-0.11098492
0.50561482,-0.11435354
0.53627092,0.011229634
0.28607157,-0.061856061
0.26409641,-0.42785689
0.23659803,-0.47180715
0.45932969,-0.059747577
0.364963,-0.081340641
0.51747084,-0.27007401
0.6681453,0.16798559
0.50403744,0.33629063
0.43159589,0.0080748498
0.38441122,-0.35404369
0.30807099,-0.23117757
0.4870832,0.12765366
0.41857135,-0.12227798
0.60950971,-0.16285729
0.58620209,0.21901941
0.6926862,0.31798029
0.59058768,0.38537237
0.68464142,0.18117535
0.70908749,0.54222667
0.66403794,0.52947742
0.57360011,0.32807589
0.41346866,-0.027389705
0.28549328,-0.1730566
0.25637475,-0.42901346
0.38174912,-0.25512767
0.37242338,-0.23650178
0.65704912,0.40685403
0.69749379,0.94307053
0.8398146,0.39498755
0.80295026,0.67962921
1,1
0.81246388,1
1,0.62492776
0.74594492,0.67680895
1,0.4918898
0.76129556,1
0.79107988,0.37742308
0.72899318,0.58215976
0.69725305,0.45798638
0.67312199,0.41942084
0.77610517,0.34624395
0.56830662,0.2631802
0.53833151,0.14450324
0.71612799,0.076662987
0.65468663,0.43225601
0.74284536,0.55511475
0.65594178,0.48569071
0.70047307,0.31188357
0.42333028,-0.16290954
0.37955615,-0.15333942
0.28139105,-0.24088773
0.5016498,-0.32486409
0.68303668,0.0032995939
0.5885374,0.36607334
0.85191315,0.50060821
0.85717225,0.70382631
0.57496578,0.19382569
0.56811053,0.074423939
0.7513625,0.13622108
0.62188089,0.50272501
0.538562,0.21938622
0.472763,0.077124
0.38588274,-0.054473996
0.57702029,0.05122304
0.77198076,0.1540406
0.80495417,0.54396152
0.8193413,0.44350877
0.78628802,0.6386826
0.80664569,0.57257605
0.56917602,0.17621645
0.65367484,0.13835207
0.38110411,-0.10680473
0.45754704,-0.028784961
0.51400405,-0.084905893
0.47967774,0.028008074
0.29056737,-0.089543223
0.47000614,-0.41886523
0.50807106,-0.059987754
0.70836967,0.47418451
0.89665413,0.41673931
0.69900101,0.79330826
0.72225147,0.30260977
0.75358027,0.44450292
0.65346265,0.50716054
0.43167654,-0.31896684
0.3658413,-0.13664696
0.59025121,0.090794235
0.73548102,0.18050241
0.64532328,0.47096202
0.75983226,0.58988512
0.79620409,0.51966453
0.58656126,0.59240818
0.94393492,1
0.88697076,0.88786983
0.88474226,0.77394152
0.86682421,0.99998569
1,0.73367029
0.849886,1
0.83467805,0.63020587
0.85741132,0.66935611
0.45604742,0.36486435
0.39106742,-0.087905169
0.36615992,-0.2178652
0.42222661,-0.3184329
0.51266456,-0.045995831
0.59329891,0.025329113
0.47128746,0.43694243
0.37251589,-0.057425112
0.22241883,-0.25496826
0.3868238,-0.40561172
0.39655641,-0.22635236
0.59582651,0.38794768
0.55664128,0.19165304
0.55854845,0.11328259
0.471187,0.065080762
0.42843214,-0.17659914
0.48304033,-0.1431357
0.36176619,-0.024854302
0.30342522,-0.2704446
0.40683106,-0.39314958
0.44301724,-0.18633786
0.53968585,0.35779631
0.59928626,0.088594109
0.58369333,0.19857249
0.42810526,0.049616426
0.47365421,-0.11980256
0.4404428,-0.052691579
0.27563721,-0.25364378
0.3821705,-0.40597034
0.66170639,0.4120928
0.60244489,0.29400775
0.79059148,0.2048898
0.56957531,0.58118296
0.53615272,0.22824812
0.54890525,0.072305441
0.70769167,0.097810537
0.53968787,0.18111929
0.54806095,0.079375774
0.53980643,0.096121907
0.73266256,0.48114371
0.64868742,0.46532512
0.61302322,0.29737487
0.44527233,-0.041256905
0.39822209,-0.10945535
0.82800704,0.67771971
0.76537508,0.66609716
0.90887994,0.53581309
0.74913591,0.81775987
0.7722348,0.58055687
0.68390322,0.54446959
1,0.36780646
0.81960827,0.16522475
0.53869426,0.64767969
0.51201993,0.07738854
0.78129947,0.55524242
0.53288811,0.56259894
0.80387896,0.065776259
0.45244586,0.47542679
0.3804476,-0.062028706
0.68108445,0.44112766
0.61113358,1
0.74053991,0.22226715
0.60734904,0.48107982
0.50249064,1
0.53622067,0.0049812794
0.63693374,0.072441369
0.749403,0.16522475
0.60330033,0.52945799
0.5099805,0.20660067
0.76181614,0.28251153
0.53288811,0.52363229
0.73574692,0.065776259
0.39892542,-0.083744645
0.3848972,-0.17787379
0.58826333,0.34880659
0.63740271,0.32076678
0.82342821,0.27480546
0.66550511,0.64685643
0.69622958,0.41619739
0.73642319,0.39245915
0.73123121,0.47284639
0.47382167,0.033746004
0.20103098,-0.024714112
0.27977049,-0.59793806
0.2938129,-0.53757143
0.27828881,-0.41237423
0.3041155,-0.44342235
0.27065995,-0.78149784
0.31824517,-0.42655936
0.67064965,0.47349787
0.68907189,0.38641462
0.66714001,0.37814379
0.50397611,0.33428001
0.48643607,0.13319895
0.44677055,-0.027127862
0.35819611,-0.1064589
0.71073407,0.088237375
0.74179286,0.42146814
0.64684898,0.48358572
0.59953928,0.17857769
0.73092204,0.20387591
0.79991281,0.46184409
0.36118802,-0.40405619
0.33179453,-0.27762392
0.67115927,0.58739114
0.4583793,0.16045633
0.25471133,-0.69473112
0.27848366,-0.24920955
0.41312969,-0.44293264
0.24591093,-0.17374063
0,-0.43466353
0.14761369,-0.87082827
0.32128969,-0.70477259
0.41193971,-0.2848289
0.35490805,-0.16756848
0,-0.2901839
0.31122017,-1
0.19778515,-0.37755966
0,-0.60442972
0.32285532,-0.48335147
0.30829,-0.32484779
0.47811562,-0.58007461
0,-0.16087911
0.32150686,-0.99998891
0,-0.35547942
0.21145399,-0.093535185
0.1477356,-0.57709205
0.25741389,-0.67595327
0.37197182,-0.41754028
0.18154515,-0.25605634
0.23944481,-0.63690972
0.23787989,-0.5468533
0.43765628,-0.52424026
0,-0.12468743
0.28571695,-0.90499252
0,-0.42109776
1,0.36082101
0.53743166,0.1835241
1,0.074863285
1,1
0.3577899,-0.09211576
0.42973387,-0.28442022
0.45670411,-0.14053226
0.67479801,0.052360594
0.88889068,0.36365616
0.61085492,0.77778137
0.5393551,0.048760802
0.57393074,0.078710169
0.53023136,0.14786148
0.42550635,-0.066382855
0.32664979,-0.13748014
1,0.2858642
0.98382211,-1
0.99997371,0.96766174
0.99996704,0.99994743
0.90008926,1
0.75866342,0.80017853
0.82622325,0.51732683
0.94034815,0.99858826
1,0.8806963
0.79285115,1
1,0.50326371
1,1
0.6742546,1
0.41183773,-0.146209
0.40421596,-0.16713652
1,1
0.74507225,0.81516623
0.94422531,0.49014446
1,0.88845062
0.62998497,0.1953977
0.48721796,0.25996992
0.70552963,0.065518439
0.92439133,0.99675155
0.58640862,0.84878266
0.65381896,0.17461656
0.57858855,1
1,0.17960671
0.72443622,1
0.72381997,0.21508974
0.82808185,0.48540381
0.65942502,0.64395005
1,0.98761624
0.97195584,1
0.99998206,0.9439407
0.79626638,0.56458104
0.5935567,0.59253275
0.81685472,0.1871134
0.35542297,-0.13335988
0.2536332,-0.28915405
0,-0.4927336
0.76825333,0.2563003
0.76477098,0.53650665
0.66704863,0.52954197
0.54421055,0.012098461
0.54652232,0.12851867
0.99992603,0.99992871
1,1
1,1
1,1
0.5061354,0.16718304
0.66116059,0.022060543
0.74223083,0.32232121
1,1
0.72902775,1
0.77303523,0.4580555
0.27694273,-1
0.19878484,-0.44611454
0.37987193,-0.60243034
0.3329961,-0.21560967
0,-0.3211911
0.99992663,0.38300502
1,1
1,1
1,1
0.75181127,0.87740958
1,0.50362253
1,1
0.60669953,0.0054665506
0.69685543,0.22213653
1,0.40630633
0.80400187,1
0.6243794,0.60800374
1,0.24875879
0.67393374,0.27603504
1,0.37410975
1,0.82125366
0.71745276,0.67007303
1,0.43494499
1,1
0.4783836,0.052725136
0.36791345,-0.043232799
0.37142661,-0.22559538
0.83652633,0.43092465
0.81575173,0.67305267
0.58140844,0.63150346
0.61104286,0.15594006
0.78751308,0.23840889
1,0.86151904
0.73147452,0.58626616
0.73147452,0.58626616
0.73147452,0.58626616
0.60637295,0.35512584
0.60637295,0.35512584
0.60637295,0.35512584
0.90257877,0.81540704
0.89942968,0.82698721
0.51736492,0.14514601
0.49705634,0.054204077
0.45410553,-0.0058873594
0.3969003,-0.091788977
0.29085276,-0.22855186
0.53864777,-0.41829446
0.61527961,0.077295542
0.58035117,0.19346416
0.63413984,0.16070232
0.6362657,0.2682797
1,0.088509917
0.74540591,1
0.67138225,0.49081182
1,0.40599728
0.84681016,1
0.54349154,0.093441397
0.52369255,0.099634767
0.62649542,0.047385126
0.60269564,0.25299087
0.60339648,0.29893267
0.61529207,0.20679298
0.62673217,0.23058414
0.73572493,0.28746656
0.55323726,0.47144988
0.44050178,0.10647452
0.69471109,0.11941588
1,0.38942218
0.55473208,1
0.68886626,0.27424744
0.72974521,0.37773255
0.54409242,0.14207318
0.51496321,0.17724052
0.59928393,0.029926419
0.59776956,0.19856784
0.61620283,0.30790257
0.60485864,0.23240569
0.65373492,0.2097173
1,0.37066841
0.59196651,1
0.47326007,0.18393302
0.64912897,0.35881671
0.74344033,0.29825798
1,0.48688066
1,0.27767599
0.86599272,1
0.51645023,0.061424404
0.47179532,0.0044803321
0.51483256,-0.056409359
0.53166693,0.029665083
0.59719342,0.22422984
0.64227998,0.19438687
0.67392713,0.28455994
0.45583773,1
1,0.090138555
0.76551771,1
0.71250933,0.33320308
0.61301285,0.42501867
0.5195204,0.22602573
0.65749055,0.30168012
0.60678768,0.34892288
0.99835879,0.21357533
0.6948089,0.99671757
0.63581973,0.3994776
0.66151994,0.27163947
0.70442176,0.32303989
0.61606789,0.25004068
0.57399231,0.2546494
0.66077089,0.14798462
0.61788267,0.32154176
0.60580337,0.17420104
0.45065123,-0.062569261
0.40753534,-0.098697543
0.4077003,-0.18492934
0.32854792,-0.10558823
0.28381899,-0.34290418
0.31509316,-0.43236205
0.40687847,-0.087627351
0.29030678,-0.16650707
0.2143358,-0.41938648
0.28657448,-0.56150889
0.27882996,-0.42685103
0,-0.44234005
0.39817724,-0.16986513
0.35376731,-0.20364556
0.69095051,0.27799919
0.60063201,0.24161136
0.60899448,0.20126402
0.55749667,0.217989
0.59580523,0.17461181
0.70292574,0.19161043
0.69033563,0.40585148
0.58230478,0.23907992
0.52538371,0.18826872
0.58144808,0.071062028
0.73276919,0.75455183
0.73342192,0.50012809
0.65888846,0.46684384
0.65012968,0.29659721
0.67776155,0.34255084
0.43062255,0.029696614
0.36640978,-0.13875493
0.37921521,-0.26718044
0.47473618,-0.021962404
0.84951735,0.051783174
0.64346606,0.69903469
0,-0.45316222
0.28586033,-1
0.43413106,-0.40277901
0.33484787,-0.40252247
0.32737041,-0.33030427
0.48246256,-0.10668895
0.349002,-0.0037527978
0.37364626,-0.30199599
0.35424951,-0.99965996
0,-0.29150096
0.38659304,-0.87142867
0.33219138,-0.24215326
0.31190893,-0.33561727
0.35148919,-0.027217954
0.32202145,-0.29702163
0.35245112,-0.35595706
0.25909358,-0.3898972
0.45182234,-0.42833596
0.46597359,-0.13127589
0.43664935,-0.0096910596
0.50307226,0.29672384
0.57777238,0.11508173
0.66659439,0.15554476
0.60009277,0.33318874
0.56031919,0.3562105
0.45742446,0.12063837
0.45242611,0.042743593
0.53218842,0.17644402
0.61458814,0.070518047
0.59772187,0.24435121
0.68368256,0.25680202
0.69929874,0.36736509
0.63713193,0.39859748
0.56930637,0.20080462
0.66910303,0.16726229
0.41976425,-0.038202316
0.46616781,-0.10615575
0.53888166,-0.067659378
0.42389169,0.084394217
0.47093242,0.01289165
0.37145039,-0.045840979
0.36606398,-0.25709918
0.50499433,0.038825482
0.52892852,0.0099886656
0.56416017,0.057857007
0.51464564,0.07669422
0.62735146,0.029291272
0.60670763,0.2547029
0.57037967,0.13508448
0.49879619,0.18777168
0.48367137,0.01403141
0.49765402,-0.06013453
0.49785435,-0.0046919584
0.47951412,-0.0042834282
0.51714432,0.023120999
0.52121907,0.034288675
0.63672519,0.04243812
0.50979543,0.35893276
0.49256232,0.040180624
0.54890734,0.0025876462
0.51861459,-0.15167415
0.78043789,0.03722921
0.70187694,0.56087577
0.31129631,-0.39243841
0.31471819,-0.37740734
0.5730179,0.037204236
0.61757624,0.069815308
0.63610476,0.23515251
0.68537319,0.27220953
0.58606654,0.26029226
0.54692662,0.17213312
0.55084419,0.093853265
0.35242975,-0.040957361
0.38750431,-0.1846506
0.29501596,-0.22499141
0.30204874,-0.4370757
0.26924407,-0.39590251
0.45946583,-0.46151185
0.38037506,-0.4459945
0.4065823,-0.18099537
0.33569118,-0.19241646
0.34408897,-0.3286176
0.25317681,-0.25373256
0.30227885,-0.57176745
0.24869275,-0.39544234
0.30048317,-0.5026145
0.28064695,-1
0.25952771,-0.43870613
0.33534956,-0.89396644
0.35629582,-0.31473672
0.35499439,-0.27396607
0.37763512,-0.41853815
0.41499487,-0.24472976
0.49527535,0.060119957
0.55129004,0.097489834
0.62416762,0.10258007
0.60390776,0.24833524
0.48173067,0.034369797
0.40558115,-0.03653869
0.41830885,-0.18883774
0.45392746,-0.16539547
0.40076873,-0.092145085
0.46288532,-0.19846252
0.3207534,-0.37248611
0.34214714,-0.33245611
0.53006357,-0.31570575
0.4754889,-0.10866567
0.44734094,-0.024341136
0.42872012,-0.022063255
0.40023795,-0.21666852
0.44978181,-0.19952407
0.51151985,-0.10043636
0.29676431,-0.044444442
0.43874431,-0.40647137
0.31579885,-0.08711648
0.4941771,-0.11313525
0.4269329,-0.011645794
0.41184449,-0.14613423
0.54353964,0.00083991885
0.63380635,0.087079257
0.63620079,0.29586148
0.29498622,-0.49943873
0.44694614,-0.39267954
0.60249662,0.36255461
0.62051946,0.1195778
0.69491476,0.24103892
0.53265274,0.38982949
0.50832272,0.077993155
0.53615665,0.016645461
0.49524549,0.072313309
0.66446739,0.095824122
0.57302362,0.32893482
0.61427015,0.14604723
0.61666805,0.33705515
0.60774028,0.23333606
0.61133301,0.21548057
0.44786522,-0.020135999
0.5087468,-0.012312621
0.60983407,0.017493635
0.49099386,0.21966818
0.39824894,-0.082079887
0.32151407,-0.20350215
0.64088839,-0.35697186
0.45044115,0.26007104
0.43138257,-0.099117666
0.40936428,-0.1372349
0.46532938,-0.31845728
0.44475144,-0.069341272
0.37038803,-0.11049712
0.43151528,0.064342141
0.44359088,-0.092622638
0.54086447,0.1367704
0.63971937,0.10049251
0.61406434,0.30284894
0.43501765,-0.0094369948
0.49238896,-0.06599921
0.41587129,-0.45426318
0.40607357,-0.16825739
0.34005672,-0.16649652
0.35261479,-0.34301484
0,-0.23293599
0.5278312,0.012963146
0.54215205,-0.0901995
0.66870326,0.084304094
0.5754329,0.33740649
0.67631602,0.26586962
0.72143823,0.35263202
0.82456791,0.44287646
0.77050781,0.19339034
0.72424537,0.64980513
0.6995098,0.48144203
0.53199029,0.1334158
0.46640357,0.063980654
0.40792125,-0.062094003
0.27400175,-0.18918398
0.37472197,-0.44685784
0.48985669,-0.25055602
0.29097718,-0.30957374
0.47278634,-0.41790462
0.29784903,-0.032855302
0.37101585,-0.47858444
0.41900721,-0.19502485
0.53199029,0.1334158
0.49075505,0.063980654
0.50809574,-0.014043063
0.70328528,0.3486729
1,0.40657052
1,1
0.37122002,-0.48659885
0,-0.25755998
0,-1
0.44066092,-0.31403854
0.42074445,-0.11867818
0.7129668,0.23073199
0.73109335,0.42593363
0.74459195,0.46218666
0.67249596,0.29523528
0.5316956,0.36710548
0.58322585,0.16922152
0.58322585,0.16922152
0.58012003,0.16922152
0.55911422,0.23528704
0.47857931,0.11822847
0.4580085,-0.038068533
0.58322585,0.16922152
0.58322585,0.16922152
0.58633173,0.16922152
0.50486642,0.031544566
0.47857931,0.0097328424
0.4580085,-0.038068533
0.51081306,0.18084523
0.39076784,-0.067325145
0.46103859,-0.21846434
0.50025797,-0.077922821
0.33504432,-0.11946607
0.31879973,-0.32991135
0.51272702,-0.36240053
0.58173072,0.31107479
0.51043797,0.18348902
0.4790231,0.048460394
0.48440039,-0.430123
0.40195733,-0.031199217
0.43797034,-0.19608533
0.29969198,-0.29080424
0.30420458,-0.38338512
0.5340519,0.14911774
0.42363945,-0.14327416
0.51114899,-0.15272114
0.50818425,0.022297949
0.38748753,0.15077651
0.6164965,-0.22502494
0.46613052,0.23299301
0.43367657,0.025643677
0.35302767,-0.13264683
0.3025364,-0.26947829
0.55184019,-0.0023200214
0.57402551,0.11445588
0.57595474,0.16339368
0.42439386,-0.099665046
0.43457311,-0.12560466
0.32736748,-0.49502605
0.30863771,-0.33839971
0.58347094,-0.35962483
0.47265723,0.19121343
0,-0.038716525
0.3052814,-0.49161804
0.31819129,-0.3894372
0.44906521,-0.34800255
0.45510349,-0.030493289
0.41809571,-0.12366346
0.46417964,-0.16380858
0.47710505,-0.07164073
0.47699001,0.015886456
0.37262899,-0.046019942
0.50261384,-0.25474203
0.56444412,0.09402597
0.41369021,0.12888825
0.31430945,-0.17261958
0.3052814,-0.49161804
0.31819129,-0.3894372
0.44906521,-0.34800255
0.40824258,-0.11928827
0.38686365,-0.14420211
0.46024883,-0.54497969
0.46439347,-0.18169379
0.54918963,-0.071213037
0.51632386,0.098379254
0.34880298,-0.18170354
0.21257214,-0.30239403
0.3664979,-0.53959966
0.73947084,0.7156986
0.5935241,0.47894165
0.39838791,0.1870482
0.67481285,0.18810675
0.62881166,0.40895885
0.41895068,0.3447752
0.43455085,-0.06557253
0.61844468,-0.061773181
0,-1
0,-1
0.6095311,-1
0.62693477,0.21906221
0.70928293,0.29258156
0.60742545,0.4185659
0.77881575,0.23184535
0.41017625,-0.10335258
0.45270136,-0.1498917
0.41956404,-0.066916376
0.39594722,-0.38904548
0.3853929,-0.18658912
0.31199947,-0.20275778
0.33735722,-0.38120171
0.34496242,-0.27068806
0,-0.84361529
0.68584609,0.30625927
0,0.37169215
1,-1
0.6746186,0.48617589
0.55998498,0.34923717
0.6156103,0.14203665
0.72856963,0.44669107
0.53435642,0.45713925
0.70564157,0.06871286
0.75946766,1
0.71176958,0.51893532
0.60315031,0.42353916
0.53515202,0.036529541
0.45035571,0.12415159
0.67189664,0.033412188
0.38073957,-0.24555075
0.40029931,-0.23852086
0.34691793,-0.19940138
0.59452742,0.43848479
0.55626124,0.18905485
0.67962408,0.14134589
0.46711174,1
0.55372655,0.0040093958
0.65276635,0.10745314
0.70159596,0.24695995
0.99278903,0.40319195
0.54686534,0.98591232
0.3610121,-0.26417658
0.34401992,-0.24362826
0,-1
0,-1
0,-1
0.83731532,-1
0.71259493,1
0.72781104,0.42518988
0.7080555,0.49068454
0.61844128,0.2187098
0.66843158,0.23688257
0.51109338,0.33686316
0.75170022,0.48530048
0.76408517,0.53089195
0.77178448,0.57129288
0.70442557,0.3950634
0.71913099,0.44294181
0,-1
0.46265137,-0.018013954
0.49044049,-0.074697256
0.41275299,-0.019119024
0.2341579,-0.27292767
0.26629949,-0.53168416
0.46640429,-0.46740103
0.66067553,0.49454316
0.68299544,0.39058632
0.69365019,0.40316275
0.73854053,0.3826915
0.73351771,0.47708109
0.68071669,0.46703541
0.61834413,0.20563248
0.68008119,0.27844751
0.44743183,-0.51379114
0.47219229,-0.060186952
0.509417,-0.055615425
0.57047647,0.018833995
0.64413613,0.32263267
0.62858629,0.28827229
0.57321984,0.33233556
0.74721569,0.11199033
0.63446039,0.51419091
0.6328001,0.29701787
0.66562319,0.3342773
0.68417281,0.33124638
0.60506421,0.36834562
0.71805549,0.42260852
0.76671213,0.49522567
0,-0.79907417
0.65598309,0.30791664
0,0.31196621
0.62012619,-1
0.65439391,0.40500149
0.640176,0.30878785
0.68996513,0.28035197
0.62098753,0.17075658
0.57363057,0.27393255
0.55458617,0.14726114
0.6001429,0.20653951
0.66567564,0.22145021
0.61296999,0.35355392
0.84344703,0.63693881
0.8583166,0.71954578
0.48011845,0.044117451
0.3971681,-0.090134531
0.41207916,-0.2056638
0.40762439,-0.17584169
0.63150007,0.39522907
0.56551826,0.2630001
0.6914565,0.13105327
0.70805579,0.41170001
0.65376377,0.43670881
0.55322999,0.34876448
0.69715583,0.43578351
0.72959405,0.39431167
0.58426404,0.45918807
0.77030176,0.4963522
0.82828808,0.58556587
0.46430701,-0.71286041
0.39338845,-0.22413313
0.45445731,-0.2132231
0.41069642,-0.091085404
0.30902359,-0.26241398
0.30896509,-0.38195285
0.36764136,-0.36396444
0.72046989,0.53988063
0.6712749,0.47544116
0.62130266,0.3425498
0.70455992,0.28148276
0.86206377,0.43837613
0.6267367,0.72412753
0.48634982,-0.20659491
0.5346055,0.01445356
0.47926828,-0.80776221
0.53074139,-0.051179618
0.69344479,0.061482757
0.65417457,0.38688961
0.40570566,-0.095741123
0.19561365,-0.18858871
0.21015263,-0.59841812
0.61079264,0.5455271
0.60523641,0.25643891
0.46387801,0.2493158
0.74082863,0.41674915
0.70962268,0.48165727
0.65904683,0.46549541
0.3618854,-0.27224147
0.36246616,-0.23159543
0.39908692,-0.87817425
0.72996289,0.075816005
0.81121427,0.45992577
0,0.62242854
0.22728215,-0.23856208
0.024458507,-0.54543567
0.3392221,-0.9012804
0.3125416,-0.38186908
0.21533561,-0.34952271
0.18589734,-0.5154137
0.37191448,-0.25631496
0.46043649,-0.22287926
0.33675581,-0.056306571
0.7168988,0.34833407
0.73975819,0.47989011
0,-0.52645618
0.40421936,-0.049222797
0.42981088,-0.19156125
0.34983465,-0.14037824
0.32519761,-0.1478354
0.34151044,-0.34960476
0.4076432,-0.31697908
0.66773766,0.10186946
0.57486558,0.35615537
0.58878314,0.17964658
0.69728714,0.32276201
0.6711666,0.39457428
0.58030611,0.37302002
0.65175259,0.34378856
0.71204662,0.34763214
0.49350664,0.32801834
0.62986594,0.30246654
0,0.25973192
0.56467587,-1
0.56437421,-0.29768011
0.71581376,0.12874845
0.74549282,0.45013556
0.72538084,0.46783686
0.42621309,0.45076168
0.36215141,-0.10771894
0.26124361,-0.49434701
0.37404013,-0.45480868
0.48533449,-0.25191975
0.64787292,0.21205091
0.68637449,0.33619735
0,-0.83008051
0.4210636,-0.13827729
0.47953981,-0.1578728
0.48681879,-0.040920377
0.57043052,0.41791284
0.53841841,0.14086106
0.63111126,0.076836795
0.72203839,0.44026849
0.60109007,0.44407678
0.71812934,0.20218018
0.71030164,0.32770628
0.69750226,0.43867955
0.66184998,0.41572216
0.34843168,0.19808981
0.37915227,-0.23665306
0.40745169,-0.57043481
0.39234969,-0.21646127
0.42190617,-0.21530065
0.44605383,-0.15618765
0.71383744,0.33529556
0.62462193,0.42767486
0.66424114,0.27097964
0.53419685,-0.014105856
0.6137076,0.068393737
0.71002311,0.2274152
0.78380775,0.43063039
0.78578734,0.59184211
0.74162716,0.57157469
0.65653217,0.29933071
0.72821808,0.3548919
0,-1
0.64941984,0.20185509
0.75313455,0.29883966
0.677154,0.5062691
0.60802513,0.35344732
0.50700623,0.2160503
0.62244207,0.025589883
0.65688384,0.037848204
0.45505124,0.31376764
0.29397777,-0.089897513
0.3979277,-0.44973829
0.28533134,-0.2041446
0.54543471,-0.42933735
0.58869314,0.076809436
0.64546019,0.21100003
0.50485492,0.062746793
0.40748999,-0.10035434
0.39960846,-0.18502
0.30031899,-0.2007831
0.44119158,0.3342793
0.33445093,-0.1176168
0.35548294,-0.31732246
0.35798055,-0.053877831
0.40743482,-0.2840389
0.28972563,-0.18513036
0.71270549,0.3456082
0.6993919,0.42541102
1,0.39878383
0.65722346,0.33842969
0.86789697,0.33899003
0,0.42288044
0.73806775,0.49609277
0.83435017,0.47613549
0.78227133,0.66870034
0.62258404,0.30856955
0.63096452,0.24516809
0.70392746,0.28804806
0.35621464,-0.12543583
0.24263032,-0.28757071
0.17647143,-0.47464061
0.26750049,-0.36423343
0.48515096,-0.45127186
0.44440532,-0.017291397
0.28322649,-0.17138958
0,-0.38254863
0,-0.81576622
0.29201874,-0.42353401
0.34048083,-0.41596249
0.29909644,-0.3190383
0.26607677,-0.35764202
0.29055434,-0.46784642
0.29680845,-0.40313244
0.32754853,-0.22449231
0.33619228,-0.34490296
0.1698505,-0.32761541
0.27386937,-0.41779768
0.27089682,-0.45226124
0.34458646,-0.43990991
0.56506634,0.13393262
0.60731393,0.17376086
0.57430691,0.1256294
0.37366423,-0.17436633
0.48146337,-0.25267157
0.41565055,-0.037073255
0.84808594,0.80657279
0.91568828,0.69617188
0.94527906,0.83137655
0.66512746,0.4702405
0.59505552,0.37713656
0.48183,0.23643044
0.28223479,-0.46430773
0.2883417,-0.40184683
0.34016415,-0.40230554
0.26520255,-0.40490982
0,-0.39351931
0,-1
0.40160856,-0.16324529
0.44636798,-0.19678292
0.5112015,-0.10726404
0.53457284,0.010779828
0.56891501,0.069145709
0.59374321,0.15492573
0.37391442,-0.11583248
0.35364807,-0.25217116
0.31856802,-0.29270387
0.23034272,-0.85238022
0.25993302,-0.50769973
0.34063086,-0.43555412
0.48446268,-0.0074781775
0.54960757,0.042230129
0.51013088,0.12591666
0,0.43630648
0,-0.70941544
0.7422123,-1
0.32601961,-0.10889602
0.34933147,-0.3479608
0.36660308,-0.30133703
0.60178387,0.42860818
0.65643543,0.20356777
0.63204354,0.31287083
0.65745801,0.24708286
0.63491338,0.33948925
0.61726701,0.30347946
